,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,Sunrise,Sunset,target
1311,45.0,56.0,69.0,30.3,29.96,50.0,5.2,0.0,-9.0,9.0,48.0,30.0,16.0,0.0,0.0,0.0,20.0,12.0,528.0,1816.0,63.0
2629,28.0,46.0,48.0,30.36,30.06,39.0,4.6,0.0,-4.5,19.0,34.0,10.0,14.0,0.0,0.0,0.0,30.0,10.0,502.0,1846.0,57.0
2210,30.0,34.0,82.0,30.18,29.83,33.0,5.3,0.0,4.7,31.0,26.0,150.0,21.0,0.0,0.0,0.0,150.0,15.0,633.0,1743.0,41.0
9,0.0,12.0,54.0,30.38,29.99,10.0,7.5,0.0,-10.4,53.0,3.0,290.0,27.0,0.0,1.0,0.0,280.0,21.0,725.0,1641.0,20.0
1594,55.0,69.0,65.0,29.64,29.3,61.0,9.2,4.0,0.4,0.0,59.0,320.0,26.0,0.26,0.0,0.0,330.0,18.0,417.0,1937.0,78.0
215,64.0,76.0,69.0,29.96,29.66,68.0,2.4,11.0,8.8,0.0,63.0,260.0,16.0,0.0,0.0,0.0,250.0,12.0,521.0,1828.0,89.0
1409,29.0,32.0,84.0,30.06,29.72,32.0,4.8,0.0,3.4,33.0,28.0,20.0,16.0,0.48,0.0,0.7,30.0,13.0,719.0,1622.0,36.0
1661,57.0,69.0,68.0,29.9,29.57,61.0,5.5,4.0,0.8,0.0,59.0,290.0,26.0,0.0,0.0,0.0,290.0,21.0,516.0,1835.0,79.0
2169,25.0,28.0,80.0,29.72,29.36,29.0,9.2,0.0,5.9,37.0,22.0,280.0,35.0,0.0,0.0,0.0,280.0,25.0,722.0,1650.0,34.0
1186,41.0,63.0,46.0,30.02,29.68,52.0,9.5,0.0,8.4,2.0,50.0,290.0,34.0,0.0,0.0,0.0,310.0,23.0,445.0,1900.0,76.0
2301,44.0,45.0,96.0,30.25,29.92,45.0,5.7,0.0,-17.1,20.0,42.0,350.0,17.0,0.66,0.0,0.0,350.0,13.0,421.0,1925.0,48.0
1233,48.0,66.0,50.0,30.0,29.68,57.0,5.9,1.0,-2.8,0.0,50.0,160.0,19.0,0.0,0.0,0.0,170.0,14.0,417.0,1937.0,81.0
2394,60.0,69.0,75.0,29.78,29.47,63.0,5.9,4.0,1.3,0.0,58.0,290.0,23.0,0.0,0.0,0.0,260.0,16.0,519.0,1832.0,79.0
2139,6.0,9.0,87.0,30.39,30.06,9.0,1.0,0.0,-18.2,56.0,-4.0,340.0,7.0,0.0,18.0,0.0,350.0,5.0,722.0,1624.0,22.0
1206,50.0,70.0,50.0,29.88,29.59,59.0,6.3,5.0,9.4,0.0,52.0,260.0,26.0,0.0,0.0,0.0,260.0,22.0,424.0,1921.0,88.0
1190,44.0,68.0,43.0,30.09,29.78,56.0,6.3,3.0,12.1,0.0,53.0,170.0,27.0,0.0,0.0,0.0,170.0,20.0,440.0,1904.0,82.0
1997,65.0,72.0,82.0,29.85,29.54,67.0,5.4,7.0,0.1,0.0,63.0,260.0,25.0,0.05,0.0,0.0,270.0,18.0,445.0,1917.0,81.0
2514,34.0,36.0,93.0,29.92,29.57,35.0,1.0,0.0,11.5,29.0,33.0,350.0,6.0,0.01,0.0,0.1,340.0,5.0,725.0,1629.0,38.0
106,35.0,58.0,41.0,30.23,29.93,48.0,4.4,0.0,0.3,7.0,40.0,170.0,20.0,0.0,0.0,0.0,180.0,15.0,433.0,1911.0,75.0
810,36.0,57.0,49.0,30.14,29.8,47.0,4.2,0.0,6.1,8.0,39.0,40.0,20.0,0.0,0.0,0.0,40.0,16.0,500.0,1847.0,74.0
536,53.0,67.0,59.0,30.19,29.88,59.0,3.4,2.0,-5.2,0.0,53.0,260.0,17.0,0.0,0.0,0.0,270.0,15.0,436.0,1927.0,81.0
1566,50.0,61.0,65.0,29.95,29.59,56.0,13.5,0.0,0.7,4.0,52.0,300.0,38.0,0.0,0.0,0.0,300.0,26.0,425.0,1920.0,70.0
1407,32.0,39.0,77.0,30.37,30.04,36.0,8.6,0.0,9.6,26.0,32.0,170.0,23.0,0.0,1.0,0.0,180.0,17.0,718.0,1622.0,45.0
568,67.0,76.0,77.0,29.82,29.52,69.0,10.8,11.0,6.3,0.0,66.0,160.0,33.0,0.42,0.0,0.0,170.0,25.0,509.0,1847.0,85.0
2497,22.0,41.0,50.0,30.02,29.65,33.0,13.3,0.0,10.9,24.0,35.0,270.0,44.0,0.0,0.0,0.0,280.0,33.0,716.0,1621.0,46.0
1686,64.0,76.0,70.0,29.77,29.49,68.0,7.6,11.0,16.6,0.0,66.0,300.0,39.0,0.15,0.0,0.0,300.0,32.0,543.0,1751.0,86.0
2028,52.0,60.0,71.0,29.75,29.39,57.0,8.0,0.0,-7.7,5.0,50.0,290.0,25.0,0.0,0.0,0.0,280.0,20.0,519.0,1832.0,70.0
1508,6.0,36.0,31.0,30.47,30.15,28.0,5.6,0.0,-3.0,29.0,22.0,170.0,25.0,0.0,0.0,0.0,180.0,20.0,547.0,1815.0,50.0
2160,12.0,21.0,72.0,29.99,29.65,18.0,7.2,0.0,-1.4,44.0,13.0,320.0,16.0,0.0,0.0,0.0,310.0,13.0,725.0,1640.0,28.0
2194,-2.0,10.0,55.0,30.39,30.04,8.0,4.4,0.0,-15.2,55.0,3.0,310.0,14.0,0.0,6.0,0.0,320.0,12.0,657.0,1723.0,16.0
2550,35.0,34.0,91.0,30.2,29.9,36.0,9.2,0.0,10.4,31.0,26.0,10.0,28.0,0.83,1.0,0.3,350.0,21.0,708.0,1711.0,42.0
1538,47.0,55.0,77.0,29.59,29.33,51.0,10.3,0.0,3.4,10.0,49.0,270.0,30.0,0.64,0.0,0.0,270.0,23.0,457.0,1850.0,61.0
41,32.0,43.0,68.0,29.98,29.64,38.0,11.6,0.0,10.4,22.0,37.0,290.0,39.0,0.0,5.0,0.0,290.0,28.0,615.0,1757.0,48.0
494,55.0,68.0,71.0,29.51,29.21,60.0,8.4,3.0,3.1,0.0,58.0,300.0,41.0,0.21,0.0,0.0,300.0,31.0,417.0,1931.0,77.0
2283,35.0,51.0,59.0,30.14,29.8,44.0,11.8,0.0,-5.8,14.0,41.0,280.0,33.0,0.0,0.0,0.0,280.0,23.0,436.0,1908.0,61.0
153,62.0,73.0,77.0,29.76,29.44,65.0,9.4,8.0,2.3,0.0,64.0,290.0,29.0,0.09,0.0,0.0,280.0,24.0,421.0,1937.0,81.0
823,40.0,47.0,75.0,29.61,29.26,44.0,8.9,0.0,-8.3,18.0,41.0,300.0,29.0,0.23,0.0,0.0,290.0,23.0,442.0,1902.0,53.0
2486,28.0,37.0,72.0,30.07,29.72,33.0,6.1,0.0,2.5,28.0,31.0,290.0,22.0,0.0,0.0,0.0,290.0,16.0,706.0,1623.0,43.0
317,35.0,48.0,63.0,30.17,29.85,41.0,6.1,0.0,18.3,17.0,43.0,10.0,18.0,0.0,0.0,0.0,10.0,14.0,717.0,1622.0,52.0
1544,49.0,58.0,81.0,30.13,29.8,52.0,4.6,0.0,4.3,7.0,50.0,160.0,21.0,0.07,0.0,0.0,170.0,15.0,449.0,1856.0,65.0
1088,24.0,39.0,53.0,30.29,29.99,34.0,12.7,0.0,16.4,26.0,29.0,180.0,29.0,0.0,0.0,0.0,180.0,22.0,715.0,1702.0,48.0
147,52.0,69.0,52.0,30.0,29.7,60.0,6.5,4.0,-0.5,0.0,56.0,270.0,21.0,0.0,0.0,0.0,260.0,16.0,418.0,1937.0,82.0
265,47.0,55.0,72.0,30.1,29.8,51.0,6.8,0.0,7.2,10.0,44.0,300.0,23.0,0.08,0.0,0.0,170.0,17.0,617.0,1702.0,66.0
2530,15.0,19.0,71.0,29.98,29.62,21.0,10.7,0.0,-3.1,46.0,6.0,10.0,32.0,0.0,0.0,0.0,10.0,24.0,724.0,1645.0,32.0
491,56.0,73.0,60.0,29.96,29.66,63.0,1.8,8.0,9.0,0.0,61.0,20.0,11.0,0.0,0.0,0.0,20.0,8.0,418.0,1930.0,84.0
277,41.0,54.0,67.0,30.17,29.83,47.0,4.7,0.0,9.9,11.0,36.0,280.0,25.0,0.0,0.0,0.0,280.0,20.0,632.0,1646.0,72.0
369,39.0,44.0,81.0,29.97,29.7,43.0,10.8,0.0,20.4,21.0,30.0,160.0,41.0,0.35,0.0,0.0,170.0,29.0,708.0,1711.0,57.0
2341,67.0,71.0,93.0,29.86,29.54,68.0,5.5,6.0,-0.7,0.0,62.0,320.0,28.0,0.24,0.0,0.0,320.0,24.0,426.0,1935.0,80.0
1815,10.0,24.0,56.0,30.34,30.0,20.0,3.5,0.0,1.0,41.0,15.0,350.0,14.0,0.0,0.0,0.0,350.0,12.0,712.0,1706.0,32.0
2308,60.0,74.0,60.0,29.99,29.67,66.0,5.1,9.0,9.7,0.0,60.0,230.0,22.0,0.0,0.0,0.0,220.0,16.0,418.0,1930.0,88.0
255,45.0,60.0,58.0,29.76,29.47,53.0,6.5,0.0,8.7,5.0,45.0,170.0,17.0,0.0,0.0,0.0,180.0,14.0,605.0,1718.0,75.0
546,61.0,72.0,72.0,30.03,29.71,65.0,4.2,7.0,0.1,0.0,64.0,360.0,12.0,0.06,0.0,0.0,340.0,8.0,445.0,1917.0,79.0
2444,50.0,67.0,58.0,29.94,29.62,57.0,9.2,2.0,18.6,0.0,58.0,260.0,28.0,0.0,0.0,0.0,270.0,23.0,614.0,1705.0,75.0
656,35.0,44.0,81.0,30.13,29.81,38.0,1.6,0.0,5.0,21.0,30.0,350.0,11.0,0.0,0.0,0.0,340.0,8.0,652.0,1629.0,57.0
395,29.0,42.0,57.0,29.62,29.28,38.0,12.3,0.0,12.6,23.0,32.0,310.0,41.0,0.04,0.0,0.0,320.0,33.0,632.0,1745.0,51.0
561,70.0,81.0,76.0,29.92,29.59,72.0,7.7,16.0,10.3,0.0,72.0,290.0,23.0,0.04,0.0,0.0,310.0,18.0,501.0,1857.0,90.0
2518,30.0,36.0,90.0,29.78,29.4,32.0,10.2,0.0,12.6,29.0,23.0,280.0,30.0,0.07,0.0,0.2,280.0,24.0,726.0,1633.0,49.0
155,48.0,65.0,53.0,29.98,29.65,56.0,1.5,0.0,-6.0,0.0,52.0,350.0,14.0,0.0,0.0,0.0,340.0,9.0,422.0,1937.0,78.0
968,41.0,55.0,60.0,30.03,29.7,49.0,3.1,0.0,-1.7,10.0,43.0,360.0,14.0,0.05,0.0,0.0,330.0,10.0,550.0,1740.0,66.0
1037,22.0,34.0,59.0,29.93,29.59,31.0,7.2,0.0,1.9,31.0,26.0,250.0,22.0,0.0,0.0,0.0,260.0,15.0,712.0,1621.0,41.0
1033,29.0,36.0,80.0,30.23,29.89,32.0,0.8,0.0,2.3,29.0,25.0,170.0,10.0,0.0,0.0,0.0,170.0,7.0,708.0,1622.0,46.0
1100,9.0,19.0,60.0,30.32,29.96,17.0,8.1,0.0,-5.4,46.0,11.0,270.0,22.0,0.0,7.0,0.0,300.0,18.0,702.0,1718.0,26.0
1569,47.0,68.0,53.0,29.94,29.63,56.0,6.7,3.0,6.8,0.0,55.0,300.0,29.0,0.0,0.0,0.0,300.0,21.0,423.0,1922.0,81.0
301,44.0,56.0,67.0,30.33,30.04,50.0,10.8,0.0,19.9,9.0,47.0,170.0,25.0,0.0,0.0,0.0,190.0,21.0,701.0,1624.0,64.0
2146,16.0,29.0,61.0,29.8,29.44,24.0,10.1,0.0,4.0,36.0,23.0,250.0,26.0,0.0,1.0,0.2,260.0,18.0,725.0,1628.0,34.0
419,29.0,46.0,58.0,30.01,29.73,38.0,9.9,0.0,7.8,19.0,33.0,160.0,30.0,0.0,0.0,0.0,160.0,20.0,550.0,1813.0,59.0
1713,40.0,44.0,83.0,30.05,29.72,43.0,2.8,0.0,-4.4,21.0,34.0,170.0,14.0,0.04,0.0,0.0,170.0,10.0,614.0,1705.0,54.0
2156,28.0,31.0,91.0,29.96,29.63,30.0,5.8,0.0,8.1,34.0,28.0,360.0,18.0,0.0,1.0,0.0,360.0,13.0,726.0,1636.0,33.0
2410,60.0,65.0,84.0,30.23,29.9,62.0,4.4,0.0,2.7,0.0,56.0,340.0,15.0,0.08,0.0,0.0,350.0,12.0,536.0,1804.0,74.0
1014,28.0,36.0,74.0,30.36,30.03,33.0,3.3,0.0,-4.7,29.0,32.0,360.0,10.0,0.0,0.0,0.0,30.0,8.0,645.0,1633.0,40.0
2437,57.0,61.0,86.0,30.0,29.69,59.0,2.2,0.0,10.1,4.0,52.0,180.0,10.0,0.0,0.0,0.0,190.0,7.0,606.0,1716.0,70.0
384,7.0,23.0,51.0,30.47,30.09,19.0,11.4,0.0,-3.6,42.0,16.0,300.0,30.0,0.0,0.0,0.0,290.0,22.0,649.0,1731.0,30.0
2034,51.0,61.0,71.0,30.14,29.82,56.0,3.5,0.0,-5.0,4.0,47.0,290.0,23.0,0.0,0.0,0.0,290.0,18.0,525.0,1821.0,74.0
1893,23.0,39.0,54.0,30.11,29.82,34.0,7.5,0.0,-9.6,26.0,27.0,270.0,28.0,0.15,0.0,0.3,280.0,20.0,509.0,1841.0,50.0
140,59.0,68.0,74.0,29.98,29.7,63.0,11.5,3.0,0.2,0.0,61.0,150.0,21.0,0.0,0.0,0.0,170.0,16.0,417.0,1936.0,74.0
1998,60.0,70.0,68.0,29.84,29.52,64.0,4.3,5.0,-1.9,0.0,57.0,320.0,17.0,0.0,0.0,0.0,330.0,13.0,446.0,1916.0,83.0
1514,15.0,38.0,38.0,30.29,29.98,31.0,9.5,0.0,-3.7,27.0,22.0,200.0,34.0,0.0,0.0,0.0,170.0,25.0,536.0,1822.0,53.0
104,38.0,56.0,51.0,30.08,29.72,48.0,13.7,0.0,-1.1,9.0,47.0,290.0,36.0,0.0,0.0,0.0,310.0,28.0,435.0,1909.0,64.0
1193,39.0,49.0,72.0,30.15,29.83,45.0,3.1,0.0,-7.8,16.0,48.0,110.0,12.0,0.12,0.0,0.0,10.0,8.0,436.0,1908.0,50.0
89,36.0,54.0,51.0,29.78,29.47,46.0,9.2,0.0,1.7,11.0,42.0,350.0,27.0,0.0,0.0,0.0,350.0,20.0,454.0,1852.0,66.0
71,40.0,45.0,80.0,29.83,29.54,43.0,13.7,0.0,-0.2,20.0,38.0,180.0,32.0,0.17,0.0,0.0,170.0,24.0,523.0,1831.0,52.0
1670,50.0,63.0,63.0,29.82,29.5,56.0,7.1,0.0,-2.7,2.0,52.0,280.0,26.0,0.0,0.0,0.0,290.0,21.0,526.0,1820.0,73.0
2200,11.0,22.0,64.0,30.43,30.11,18.0,3.5,0.0,-4.6,43.0,19.0,340.0,10.0,0.0,6.0,0.0,330.0,8.0,649.0,1731.0,24.0
499,48.0,61.0,63.0,29.7,29.36,54.0,14.0,0.0,-5.4,4.0,52.0,300.0,38.0,0.0,0.0,0.0,310.0,28.0,416.0,1934.0,69.0
2506,22.0,34.0,66.0,30.01,29.7,29.0,5.9,0.0,7.1,31.0,26.0,150.0,17.0,0.0,0.0,0.0,140.0,12.0,722.0,1624.0,42.0
1766,11.0,24.0,54.0,30.63,30.32,22.0,5.8,0.0,-6.1,41.0,17.0,280.0,22.0,0.0,0.0,0.0,290.0,16.0,716.0,1621.0,31.0
64,39.0,56.0,55.0,29.75,29.46,48.0,4.4,0.0,13.9,9.0,47.0,350.0,15.0,0.09,0.0,0.0,330.0,13.0,535.0,1823.0,65.0
442,22.0,51.0,34.0,30.45,30.13,40.0,5.5,0.0,2.8,14.0,35.0,30.0,18.0,0.0,0.0,0.0,320.0,14.0,511.0,1839.0,66.0
404,38.0,65.0,42.0,29.98,29.68,51.0,10.1,0.0,32.8,0.0,48.0,250.0,28.0,0.0,0.0,0.0,250.0,21.0,616.0,1756.0,81.0
2508,8.0,25.0,50.0,30.13,29.77,20.0,9.6,0.0,-1.2,40.0,19.0,290.0,34.0,0.0,0.0,0.0,280.0,24.0,723.0,1625.0,30.0
1995,65.0,71.0,76.0,29.8,29.47,68.0,6.2,6.0,-1.0,0.0,61.0,300.0,28.0,0.35,0.0,0.0,310.0,22.0,443.0,1919.0,81.0
2517,45.0,46.0,96.0,29.75,29.47,46.0,4.3,0.0,22.4,19.0,41.0,170.0,20.0,0.12,0.0,0.0,170.0,15.0,726.0,1632.0,51.0
1417,26.0,36.0,73.0,30.03,29.71,31.0,5.0,0.0,10.1,29.0,31.0,300.0,21.0,0.03,0.0,0.6,290.0,16.0,724.0,1626.0,40.0
1101,11.0,16.0,73.0,30.46,30.13,17.0,6.1,0.0,-8.6,49.0,2.0,150.0,27.0,0.0,6.0,0.2,160.0,18.0,701.0,1719.0,30.0
1515,22.0,47.0,43.0,30.02,29.69,36.0,11.7,0.0,4.9,18.0,32.0,290.0,43.0,0.0,0.0,0.0,280.0,35.0,534.0,1823.0,62.0
2316,60.0,61.0,96.0,29.79,29.49,61.0,9.1,0.0,-5.7,4.0,57.0,150.0,27.0,0.89,0.0,0.0,160.0,21.0,416.0,1935.0,65.0
1345,40.0,48.0,76.0,29.9,29.55,44.0,5.7,0.0,-2.9,17.0,41.0,310.0,27.0,0.24,0.0,0.0,290.0,22.0,606.0,1716.0,55.0
1814,14.0,27.0,54.0,30.13,29.77,24.0,10.8,0.0,4.1,38.0,19.0,10.0,21.0,0.0,0.0,0.0,20.0,16.0,713.0,1704.0,35.0
1633,60.0,73.0,66.0,30.1,29.79,65.0,2.4,8.0,1.1,0.0,61.0,320.0,16.0,0.0,0.0,0.0,320.0,12.0,446.0,1916.0,85.0
1334,57.0,59.0,91.0,30.08,29.8,58.0,5.9,0.0,3.6,6.0,52.0,160.0,19.0,1.13,0.0,0.0,170.0,14.0,553.0,1735.0,66.0
1596,51.0,70.0,50.0,29.92,29.61,60.0,9.9,5.0,0.9,0.0,55.0,280.0,29.0,0.0,0.0,0.0,270.0,23.0,417.0,1937.0,84.0
220,62.0,79.0,60.0,30.0,29.7,68.0,5.4,14.0,13.3,0.0,66.0,170.0,17.0,0.0,0.0,0.0,170.0,13.0,526.0,1820.0,92.0
73,29.0,49.0,48.0,30.26,29.93,41.0,4.8,0.0,2.9,16.0,29.0,280.0,23.0,0.0,0.0,0.0,300.0,14.0,519.0,1834.0,68.0
291,22.0,37.0,59.0,30.54,30.19,31.0,1.7,0.0,-2.7,28.0,26.0,350.0,13.0,0.0,0.0,0.0,360.0,10.0,649.0,1631.0,48.0
2134,28.0,32.0,84.0,29.95,29.63,31.0,6.0,0.0,3.0,33.0,29.0,260.0,34.0,0.01,0.0,0.0,280.0,24.0,719.0,1622.0,34.0
2287,39.0,62.0,47.0,30.21,29.89,51.0,3.3,0.0,4.0,3.0,48.0,20.0,28.0,0.0,0.0,0.0,10.0,22.0,432.0,1912.0,75.0
176,55.0,69.0,67.0,29.94,29.62,60.0,2.6,4.0,-3.2,0.0,55.0,40.0,30.0,0.13,0.0,0.0,70.0,23.0,438.0,1924.0,83.0
2074,48.0,57.0,70.0,29.91,29.59,53.0,11.3,0.0,7.2,8.0,42.0,150.0,42.0,0.0,0.0,0.0,170.0,26.0,609.0,1712.0,71.0
1951,43.0,57.0,59.0,30.4,30.07,50.0,4.2,0.0,-10.0,8.0,43.0,330.0,15.0,0.0,0.0,0.0,340.0,10.0,416.0,1935.0,71.0
2488,21.0,34.0,58.0,29.92,29.54,30.0,14.1,0.0,0.3,31.0,26.0,270.0,41.0,0.0,0.0,0.0,280.0,32.0,708.0,1622.0,42.0
122,52.0,60.0,81.0,30.11,29.78,55.0,11.1,0.0,-2.5,5.0,49.0,20.0,30.0,0.26,0.0,0.0,20.0,23.0,420.0,1926.0,71.0
868,55.0,69.0,61.0,29.9,29.59,61.0,8.6,4.0,0.4,0.0,60.0,270.0,25.0,0.0,0.0,0.0,280.0,18.0,417.0,1937.0,78.0
1958,62.0,81.0,53.0,29.95,29.65,69.0,6.4,16.0,12.2,0.0,69.0,150.0,18.0,0.0,0.0,0.0,160.0,13.0,417.0,1937.0,92.0
1755,16.0,23.0,77.0,29.94,29.57,20.0,5.2,0.0,-11.5,42.0,17.0,360.0,16.0,1.29,0.0,13.3,10.0,12.0,706.0,1623.0,28.0
510,46.0,66.0,49.0,29.88,29.56,56.0,5.5,1.0,-3.3,0.0,49.0,330.0,23.0,0.0,0.0,0.0,320.0,18.0,418.0,1937.0,83.0
1295,58.0,71.0,65.0,30.18,29.85,63.0,3.5,6.0,1.7,0.0,57.0,300.0,20.0,0.0,0.0,0.0,280.0,13.0,511.0,1843.0,85.0
1496,32.0,49.0,53.0,30.11,29.82,41.0,11.0,0.0,15.3,16.0,39.0,170.0,30.0,0.0,0.0,0.0,160.0,22.0,610.0,1800.0,59.0
1366,41.0,49.0,73.0,29.83,29.44,45.0,14.1,0.0,4.9,16.0,41.0,270.0,48.0,0.58,0.0,0.0,280.0,36.0,631.0,1645.0,57.0
1333,50.0,56.0,82.0,30.3,29.98,52.0,5.7,0.0,0.1,9.0,52.0,20.0,18.0,0.01,0.0,0.0,10.0,14.0,552.0,1737.0,59.0
2521,25.0,33.0,72.0,29.84,29.57,31.0,13.6,0.0,10.1,32.0,28.0,160.0,33.0,0.0,0.0,0.0,160.0,24.0,726.0,1636.0,38.0
1297,64.0,74.0,73.0,30.07,29.77,67.0,5.7,9.0,5.1,0.0,63.0,170.0,19.0,0.03,0.0,0.0,170.0,15.0,513.0,1840.0,84.0
226,58.0,69.0,77.0,29.71,29.39,61.0,6.7,4.0,5.5,0.0,59.0,270.0,27.0,0.41,0.0,0.0,320.0,18.0,532.0,1809.0,78.0
691,29.0,39.0,72.0,30.14,29.82,35.0,12.1,0.0,13.4,26.0,35.0,180.0,29.0,0.05,0.0,0.0,300.0,22.0,724.0,1627.0,42.0
1700,56.0,61.0,86.0,30.12,29.78,58.0,5.1,0.0,7.7,4.0,55.0,170.0,32.0,1.05,0.0,0.0,170.0,22.0,559.0,1727.0,67.0
1149,41.0,43.0,85.0,29.95,29.66,43.0,5.0,0.0,3.1,22.0,36.0,170.0,29.0,0.1,0.0,0.0,160.0,22.0,543.0,1818.0,50.0
38,20.0,30.0,66.0,30.06,29.72,27.0,6.0,0.0,-1.5,35.0,21.0,270.0,43.0,0.02,11.0,0.6,290.0,31.0,620.0,1753.0,38.0
2116,47.0,46.0,99.0,29.99,29.68,48.0,5.8,0.0,9.9,19.0,40.0,250.0,17.0,0.44,0.0,0.0,270.0,14.0,701.0,1624.0,52.0
899,62.0,73.0,72.0,29.85,29.54,66.0,2.7,8.0,0.8,0.0,66.0,110.0,14.0,0.0,0.0,0.0,290.0,8.0,436.0,1926.0,79.0
1811,31.0,39.0,74.0,29.73,29.41,35.0,4.7,0.0,16.5,26.0,34.0,220.0,18.0,0.08,0.0,0.0,250.0,14.0,716.0,1700.0,43.0
1414,48.0,50.0,88.0,29.41,29.1,50.0,4.8,0.0,23.1,15.0,37.0,170.0,28.0,0.79,0.0,0.0,160.0,20.0,722.0,1624.0,62.0
95,41.0,72.0,34.0,30.09,29.78,55.0,9.2,7.0,17.7,0.0,56.0,310.0,26.0,0.0,0.0,0.0,300.0,20.0,446.0,1859.0,87.0
1783,27.0,34.0,74.0,30.19,29.88,32.0,2.9,0.0,9.5,31.0,26.0,280.0,23.0,0.62,0.0,0.0,310.0,17.0,725.0,1629.0,41.0
2083,45.0,50.0,78.0,29.99,29.66,49.0,13.3,0.0,3.2,15.0,40.0,260.0,35.0,0.0,0.0,0.0,260.0,25.0,620.0,1658.0,60.0
755,19.0,31.0,58.0,29.97,29.59,28.0,14.1,0.0,2.3,34.0,24.0,280.0,42.0,0.0,0.0,0.0,300.0,31.0,636.0,1741.0,38.0
610,54.0,59.0,84.0,30.08,29.77,56.0,4.4,0.0,4.0,6.0,54.0,170.0,12.0,0.06,0.0,0.0,200.0,9.0,554.0,1734.0,63.0
1961,58.0,75.0,56.0,29.7,29.37,65.0,9.3,10.0,5.5,0.0,65.0,280.0,23.0,0.37,0.0,0.0,290.0,18.0,418.0,1937.0,85.0
1907,50.0,55.0,78.0,29.73,29.41,53.0,7.2,0.0,1.3,10.0,49.0,280.0,25.0,0.3,0.0,0.0,320.0,20.0,449.0,1856.0,61.0
186,63.0,78.0,68.0,29.76,29.44,67.0,8.2,13.0,6.2,0.0,67.0,160.0,30.0,0.5,0.0,0.0,160.0,22.0,449.0,1914.0,89.0
989,39.0,59.0,50.0,30.13,29.8,49.0,9.3,0.0,10.6,6.0,46.0,300.0,24.0,0.0,0.0,0.0,300.0,18.0,614.0,1705.0,71.0
2170,22.0,28.0,80.0,29.99,29.65,25.0,4.0,0.0,5.9,37.0,20.0,250.0,19.0,0.0,0.0,0.1,240.0,17.0,721.0,1652.0,35.0
344,32.0,42.0,70.0,30.16,29.84,37.0,6.1,0.0,19.6,23.0,38.0,130.0,16.0,0.0,0.0,0.0,160.0,12.0,725.0,1640.0,45.0
1887,23.0,41.0,48.0,29.87,29.51,35.0,14.4,0.0,-5.1,24.0,32.0,290.0,42.0,0.0,0.0,0.0,290.0,30.0,519.0,1834.0,50.0
1613,67.0,79.0,70.0,29.85,29.54,70.0,9.4,14.0,7.2,0.0,71.0,180.0,27.0,0.01,0.0,0.0,180.0,21.0,427.0,1934.0,86.0
19,11.0,24.0,55.0,29.96,29.6,21.0,10.9,0.0,1.9,41.0,17.0,290.0,26.0,0.0,0.0,0.0,280.0,21.0,720.0,1653.0,31.0
1702,42.0,54.0,66.0,30.35,30.03,48.0,4.1,0.0,1.5,11.0,43.0,70.0,15.0,0.0,0.0,0.0,70.0,13.0,601.0,1723.0,65.0
1516,9.0,39.0,29.0,30.39,30.03,30.0,16.5,0.0,-3.6,26.0,30.0,270.0,40.0,0.0,0.0,0.0,270.0,31.0,533.0,1825.0,47.0
1869,29.0,38.0,70.0,30.14,29.83,34.0,4.2,0.0,-0.2,27.0,33.0,330.0,13.0,0.0,5.0,0.0,330.0,10.0,550.0,1813.0,43.0
1817,28.0,36.0,74.0,29.91,29.62,32.0,2.6,0.0,12.7,29.0,32.0,330.0,13.0,0.01,0.0,0.2,340.0,10.0,710.0,1708.0,40.0
11,25.0,32.0,80.0,30.26,29.93,29.0,8.5,0.0,9.8,33.0,28.0,300.0,23.0,0.2,2.0,2.6,300.0,18.0,724.0,1643.0,35.0
609,50.0,56.0,83.0,30.26,29.95,52.0,3.9,0.0,0.6,9.0,50.0,360.0,13.0,0.0,0.0,0.0,350.0,12.0,553.0,1735.0,61.0
1096,20.0,31.0,68.0,30.01,29.73,28.0,12.0,0.0,7.3,34.0,27.0,180.0,35.0,0.28,0.0,1.9,170.0,25.0,707.0,1712.0,34.0
2172,16.0,23.0,74.0,29.71,29.44,21.0,7.3,0.0,0.8,42.0,14.0,160.0,25.0,0.02,0.0,1.3,160.0,17.0,720.0,1654.0,31.0
115,39.0,63.0,41.0,30.24,29.93,52.0,6.1,0.0,2.7,2.0,43.0,240.0,25.0,0.0,0.0,0.0,280.0,20.0,425.0,1920.0,82.0
2311,69.0,73.0,89.0,29.99,29.67,70.0,4.1,8.0,7.8,0.0,64.0,30.0,18.0,0.0,0.0,0.0,20.0,14.0,417.0,1932.0,82.0
1469,27.0,38.0,59.0,29.72,29.44,35.0,14.1,0.0,12.1,27.0,26.0,290.0,36.0,0.05,4.0,0.0,310.0,29.0,653.0,1727.0,50.0
1152,18.0,37.0,43.0,30.02,29.68,32.0,14.9,0.0,-4.2,28.0,27.0,290.0,38.0,0.0,0.0,0.0,290.0,29.0,538.0,1821.0,47.0
